StockCode,Description,Elasticity,R2,AvgPrice,OptimalPrice,PriceAction,PriceChange,CurrentRevenue,PotentialRevenue,RevenueImpact,RevenueChangePercent,RecommendationStrength,FormattedRecommendation
23483,HANGING  BUTTERFLY T-LIGHT HOLDER,-1.3461820551975787,0.8842840886820679,2.378552631578947,2.140697368421052,Decrease,-10.000000000000002,1651.36,3305.65850490137,1654.2985049013703,100.17794453670734,Strong,Decrease price from $2.38 to $2.14 (-10.0%). Estimated revenue impact: $1654.30 (+100.2%). Strong recommendation.
22115,METAL SIGN EMPIRE TEA,-1.1016763961217595,0.6914573642905477,2.34704347826087,2.112339130434783,Decrease,-9.999999999999995,2020.91,3674.726399193366,1653.816399193366,81.83523260280595,Moderate,Decrease price from $2.35 to $2.11 (-10.0%). Estimated revenue impact: $1653.82 (+81.8%). Moderate recommendation.
21539,RED RETROSPOT BUTTER DISH,-2.7654826371512837,0.8008520317535426,5.470206611570248,4.923185950413223,Decrease,-10.000000000000004,4758.75,6404.040209993426,1645.2902099934263,34.57399968465303,Strong,Decrease price from $5.47 to $4.92 (-10.0%). Estimated revenue impact: $1645.29 (+34.6%). Strong recommendation.
23242,TREASURE TIN BUFFALO BILL ,-4.144256928732748,0.7392431172599874,2.277085201793722,2.04937668161435,Decrease,-10.000000000000002,3037.11,4681.003276965335,1643.8932769653352,54.126892900334035,Strong,Decrease price from $2.28 to $2.05 (-10.0%). Estimated revenue impact: $1643.89 (+54.1%). Strong recommendation.
23501,KEY RING BASEBALL BOOT UNION JACK,-4.324398648789437,0.9205300895997918,1.491293103448276,1.3421637931034485,Decrease,-9.999999999999991,2220.37,3858.9203791634145,1638.5503791634146,73.79627625861521,Strong,Decrease price from $1.49 to $1.34 (-10.0%). Estimated revenue impact: $1638.55 (+73.8%). Strong recommendation.
23406,HOME SWEET HOME KEY HOLDER,-3.141764135290398,0.6785180797626141,7.102232142857143,6.392008928571428,Decrease,-10.000000000000004,2428.9100000000003,4067.3618963564154,1638.451896356415,67.45626212401508,Moderate,Decrease price from $7.10 to $6.39 (-10.0%). Estimated revenue impact: $1638.45 (+67.5%). Moderate recommendation.
23169,CLASSIC GLASS SWEET JAR,-2.154717345398916,0.6402765085976345,4.720473186119874,4.248425867507887,Decrease,-9.999999999999998,6671.14,8305.96231625755,1634.8223162575496,24.50589129080711,Moderate,Decrease price from $4.72 to $4.25 (-10.0%). Estimated revenue impact: $1634.82 (+24.5%). Moderate recommendation.
22983,CARD BILLBOARD FONT,-4.187388967801609,0.904757839516248,0.5248648648648648,0.47237837837837837,Decrease,-9.999999999999996,2261.6,3893.445909150343,1631.8459091503432,72.15448837771238,Strong,Decrease price from $0.52 to $0.47 (-10.0%). Estimated revenue impact: $1631.85 (+72.2%). Strong recommendation.
21012,ANTIQUE ALL GLASS CANDLESTICK,-5.286256910631121,0.8066639751890986,2.310148514851485,2.0791336633663366,Decrease,-9.999999999999988,2618.25,4249.375953022565,1631.1259530225652,62.29832724233994,Strong,Decrease price from $2.31 to $2.08 (-10.0%). Estimated revenue impact: $1631.13 (+62.3%). Strong recommendation.
22567,20 DOLLY PEGS RETROSPOT,-3.277846429347654,0.8773313009909911,1.563793103448276,1.4074137931034483,Decrease,-10.000000000000005,3282.3,4910.263329347347,1627.963329347347,49.59824907373936,Strong,Decrease price from $1.56 to $1.41 (-10.0%). Estimated revenue impact: $1627.96 (+49.6%). Strong recommendation.
21716,BOYS VINTAGE TIN SEASIDE BUCKET,-2.2126798786469464,0.6081465044074357,3.378414634146341,3.040573170731707,Decrease,-9.999999999999993,3913.72,5531.795523715111,1618.075523715111,41.34367107803091,Moderate,Decrease price from $3.38 to $3.04 (-10.0%). Estimated revenue impact: $1618.08 (+41.3%). Moderate recommendation.
84950,ASSORTED COLOUR T-LIGHT HOLDER,-3.6710501241142683,0.6366043714180754,0.815,0.7334999999999999,Decrease,-10.000000000000004,2304.8300000000004,3921.0683114936733,1616.2383114936729,70.12397059625538,Moderate,Decrease price from $0.81 to $0.73 (-10.0%). Estimated revenue impact: $1616.24 (+70.1%). Moderate recommendation.
23528,SPACEBOY WALL ART,-3.9159600161097243,0.8182997106969954,4.7792,4.30128,Decrease,-10.000000000000002,1504.49,3112.5599972919226,1608.0699972919226,106.88472487633169,Strong,Decrease price from $4.78 to $4.30 (-10.0%). Estimated revenue impact: $1608.07 (+106.9%). Strong recommendation.
22580,ADVENT CALENDAR GINGHAM SACK,-2.118663703385216,0.5856840525570561,5.730322580645161,5.1572903225806455,Decrease,-9.999999999999996,6860.09,8465.079489353084,1604.9894893530836,23.396041296150393,Moderate,Decrease price from $5.73 to $5.16 (-10.0%). Estimated revenue impact: $1604.99 (+23.4%). Moderate recommendation.
22101,MIRROR MOSAIC VOTIVE HOLDER,-2.0893034656233644,0.7551377995816603,2.2659420289855072,2.0393478260869564,Decrease,-10.000000000000004,2053.17,3654.6978180047695,1601.5278180047694,78.0026894024737,Strong,Decrease price from $2.27 to $2.04 (-10.0%). Estimated revenue impact: $1601.53 (+78.0%). Strong recommendation.
23130,MISTLETOE HEART WREATH GREEN,-3.3742018725499716,0.7087644309224416,4.519456521739131,4.067510869565218,Decrease,-10.000000000000005,3988.98,5583.400801121024,1594.4208011210244,39.970639138853144,Strong,Decrease price from $4.52 to $4.07 (-10.0%). Estimated revenue impact: $1594.42 (+40.0%). Strong recommendation.
22491,PACK OF 12 COLOURED PENCILS,-3.6762334278879476,0.8475599318763066,0.9122072072072072,0.8209864864864864,Decrease,-10.000000000000002,3193.83,4787.8080078376115,1593.9780078376116,49.90804168780466,Strong,Decrease price from $0.91 to $0.82 (-10.0%). Estimated revenue impact: $1593.98 (+49.9%). Strong recommendation.
22360,GLASS JAR ENGLISH CONFECTIONERY,-2.801509388537982,0.7131406464225708,3.9109049773755657,3.519814479638009,Decrease,-10.000000000000002,3210.52,4804.005775890771,1593.4857758907706,49.633261150554134,Strong,Decrease price from $3.91 to $3.52 (-10.0%). Estimated revenue impact: $1593.49 (+49.6%). Strong recommendation.
22906,12 MESSAGE CARDS WITH ENVELOPES,-3.3579832264041034,0.8018583900510258,2.0406060606060605,1.8365454545454545,Decrease,-10.0,2959.4199999999996,4552.016375008686,1592.5963750086862,53.814476316598736,Strong,Decrease price from $2.04 to $1.84 (-10.0%). Estimated revenue impact: $1592.60 (+53.8%). Strong recommendation.
23129,HEART SHAPED HOLLY WREATH,-3.389515232850352,0.6621022035076829,4.576279069767442,4.118651162790698,Decrease,-9.999999999999993,3999.5000000000005,5592.092243766471,1592.5922437664708,39.819783567107656,Moderate,Decrease price from $4.58 to $4.12 (-10.0%). Estimated revenue impact: $1592.59 (+39.8%). Moderate recommendation.
23237,SET OF 4 KNICK KNACK TINS LEAVES ,-3.5641252567588264,0.7233979939799808,4.250561797752809,3.825505617977528,Decrease,-10.000000000000002,4278.54,5869.686183216631,1591.1461832166315,37.18899865880958,Strong,Decrease price from $4.25 to $3.83 (-10.0%). Estimated revenue impact: $1591.15 (+37.2%). Strong recommendation.
22130,PARTY CONE CHRISTMAS DECORATION ,-1.514571766490488,0.49596576177227836,1.7685840707964602,1.5917256637168142,Decrease,-9.999999999999996,2664.6299999999997,4251.422361275367,1586.792361275367,59.5501950092646,Weak,Decrease price from $1.77 to $1.59 (-10.0%). Estimated revenue impact: $1586.79 (+59.6%). Weak recommendation.
23131,MISTLETOE HEART WREATH CREAM,-3.9809331940189967,0.8586996046307469,4.203675213675214,3.7833076923076927,Decrease,-9.999999999999998,3840.13,5426.763173948243,1586.633173948243,41.31717347975831,Strong,Decrease price from $4.20 to $3.78 (-10.0%). Estimated revenue impact: $1586.63 (+41.3%). Strong recommendation.
23438, RED SPOT GIFT BAG LARGE,-5.0220386505768,0.7752301043252441,1.368018018018018,1.2312162162162161,Decrease,-10.0,2227.42,3809.9289935309694,1582.5089935309693,71.04672641580704,Strong,Decrease price from $1.37 to $1.23 (-10.0%). Estimated revenue impact: $1582.51 (+71.0%). Strong recommendation.
22777,GLASS BELL JAR LARGE,-2.7735629980285714,0.6032556171808734,10.673793103448277,9.60641379310345,Decrease,-10.000000000000002,2951.53,4529.134687958848,1577.604687958848,53.450403280971145,Moderate,Decrease price from $10.67 to $9.61 (-10.0%). Estimated revenue impact: $1577.60 (+53.5%). Moderate recommendation.
22329,ROUND CONTAINER SET OF 5 RETROSPOT,-3.330736785076345,0.7333356170508187,2.0670416666666664,1.8603374999999998,Decrease,-10.000000000000002,2663.5399999999995,4238.403127865966,1574.8631278659664,59.12669334291832,Strong,Decrease price from $2.07 to $1.86 (-10.0%). Estimated revenue impact: $1574.86 (+59.1%). Strong recommendation.
21868,POTTING SHED TEA MUG,-2.0173510762785165,0.39745199752286897,1.7523529411764707,1.5771176470588237,Decrease,-9.999999999999993,3262.25,4835.590780347821,1573.3407803478212,48.22870044747709,Weak,Decrease price from $1.75 to $1.58 (-10.0%). Estimated revenue impact: $1573.34 (+48.2%). Weak recommendation.
23228,FILIGREE HEART BIRD WHITE ,-3.65153757633793,0.9834903925412837,1.7907142857142857,1.6116428571428572,Decrease,-10.0,1960.0,3532.830710781532,1572.8307107815322,80.24646483579245,Strong,Decrease price from $1.79 to $1.61 (-10.0%). Estimated revenue impact: $1572.83 (+80.2%). Strong recommendation.
21917,SET 12 KIDS  WHITE CHALK STICKS,-5.38745281228281,0.8867294512870485,0.4965350877192982,0.4468815789473684,Decrease,-9.999999999999998,1704.03,3276.304911863438,1572.274911863438,92.26803001493155,Strong,Decrease price from $0.50 to $0.45 (-10.0%). Estimated revenue impact: $1572.27 (+92.3%). Strong recommendation.
22468,BABUSHKA LIGHTS STRING OF 10,-2.7935591684125654,0.7529304009063275,8.304117647058824,7.473705882352942,Decrease,-10.0,3633.17,5186.2423012665995,1553.0723012665994,42.7470308646884,Strong,Decrease price from $8.30 to $7.47 (-10.0%). Estimated revenue impact: $1553.07 (+42.7%). Strong recommendation.
22327,ROUND SNACK BOXES SET OF 4 SKULLS,-2.4339503539512117,0.5752509548785296,4.297718120805369,3.8679463087248322,Decrease,-9.999999999999996,4336.7,5888.398423746961,1551.6984237469615,35.78062636905854,Moderate,Decrease price from $4.30 to $3.87 (-10.0%). Estimated revenue impact: $1551.70 (+35.8%). Moderate recommendation.
22175,PINK OWL SOFT TOY,-3.96454343768049,0.769637938513065,3.4561271676300582,3.1105144508670524,Decrease,-10.000000000000002,2600.13,4151.725746944216,1551.5957469442155,59.67377580906399,Strong,Decrease price from $3.46 to $3.11 (-10.0%). Estimated revenue impact: $1551.60 (+59.7%). Strong recommendation.
20754,RETROSPOT RED WASHING UP GLOVES,-3.2353399077424387,0.7174213535952558,2.5119155844155845,2.260724025974026,Decrease,-9.999999999999993,3090.96,4634.961265606372,1544.0012656063718,49.952159381110455,Strong,Decrease price from $2.51 to $2.26 (-10.0%). Estimated revenue impact: $1544.00 (+50.0%). Strong recommendation.
22784,LANTERN CREAM GAZEBO ,-1.8710217160464084,0.7510768264217964,5.661391585760518,5.095252427184467,Decrease,-9.999999999999995,6405.54,7949.285459118373,1543.7454591183732,24.100161096775185,Strong,Decrease price from $5.66 to $5.10 (-10.0%). Estimated revenue impact: $1543.75 (+24.1%). Strong recommendation.
22778,GLASS CLOCHE SMALL,-2.6129397345811407,0.769732398218329,4.897432432432433,4.40768918918919,Decrease,-9.999999999999996,3146.82,4690.1192853080975,1543.2992853080973,49.043138320847625,Strong,Decrease price from $4.90 to $4.41 (-10.0%). Estimated revenue impact: $1543.30 (+49.0%). Strong recommendation.
23092,LARGE ANTIQUE WHITE PHOTO FRAME,-3.1103550759021013,0.6864125428894181,8.099485294117647,7.289536764705883,Decrease,-9.999999999999998,3773.5800000000004,5311.060848001185,1537.4808480011848,40.743295438315464,Moderate,Decrease price from $8.10 to $7.29 (-10.0%). Estimated revenue impact: $1537.48 (+40.7%). Moderate recommendation.
23205,CHARLOTTE BAG VINTAGE ALPHABET ,-1.7268191472798637,0.3525785604174495,1.1478389830508473,1.0330550847457627,Decrease,-9.999999999999991,5728.08,7260.4224082866685,1532.3424082866686,26.751414231062913,Weak,Decrease price from $1.15 to $1.03 (-10.0%). Estimated revenue impact: $1532.34 (+26.8%). Weak recommendation.
23126,DOLLCRAFT GIRL AMELIE KIT,-2.6111820405701622,0.7927706548801744,5.368020134228188,4.831218120805369,Decrease,-10.000000000000005,5556.79,7086.356123849848,1529.5661238498478,27.526073935668755,Strong,Decrease price from $5.37 to $4.83 (-10.0%). Estimated revenue impact: $1529.57 (+27.5%). Strong recommendation.
22361,GLASS JAR DAISY FRESH COTTON WOOL,-3.2602181077476513,0.6943877074239155,4.458929889298894,4.013036900369005,Decrease,-9.999999999999988,2598.23,4124.583316349764,1526.3533163497636,58.74588917646874,Moderate,Decrease price from $4.46 to $4.01 (-10.0%). Estimated revenue impact: $1526.35 (+58.7%). Moderate recommendation.
21422,PORCELAIN ROSE SMALL,-5.398573524906844,0.8819255699843579,1.104285714285714,0.9938571428571427,Decrease,-10.000000000000002,1295.0,2820.7527305043077,1525.7527305043077,117.8187436682863,Strong,Decrease price from $1.10 to $0.99 (-10.0%). Estimated revenue impact: $1525.75 (+117.8%). Strong recommendation.
23052,RECYCLED ACAPULCO MAT TURQUOISE,-2.466742094878652,0.5791041760823195,9.784460431654676,8.806014388489208,Decrease,-10.0,5949.34,7468.425741760036,1519.0857417600355,25.53368511061791,Moderate,Decrease price from $9.78 to $8.81 (-10.0%). Estimated revenue impact: $1519.09 (+25.5%). Moderate recommendation.
85174,S/4 CACTI CANDLES,-1.3405420831321977,0.5210259136704656,6.97664596273292,6.278981366459628,Decrease,-9.999999999999996,2946.88,4461.842130912381,1514.9621309123813,51.409020079283216,Moderate,Decrease price from $6.98 to $6.28 (-10.0%). Estimated revenue impact: $1514.96 (+51.4%). Moderate recommendation.
21249,WOODLAND  HEIGHT CHART STICKERS ,-3.5718143462655023,0.8788018340239994,3.8703361344537814,3.483302521008403,Decrease,-10.000000000000002,2160.0,3674.2357755931976,1514.2357755931976,70.1035081293147,Strong,Decrease price from $3.87 to $3.48 (-10.0%). Estimated revenue impact: $1514.24 (+70.1%). Strong recommendation.
23046,PAPER LANTERN 9 POINT DELUXE STAR,-5.007047635412547,0.6020036600745085,6.809444444444445,6.128500000000001,Decrease,-9.999999999999995,2111.4900000000002,3624.845931722906,1513.3559317229056,71.6724176634938,Moderate,Decrease price from $6.81 to $6.13 (-10.0%). Estimated revenue impact: $1513.36 (+71.7%). Moderate recommendation.
23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,-4.179472483549376,0.8538897618652701,1.7966009852216749,1.6169408866995074,Decrease,-10.0,2761.8999999999996,4274.603838473971,1512.7038384739717,54.7704058247573,Strong,Decrease price from $1.80 to $1.62 (-10.0%). Estimated revenue impact: $1512.70 (+54.8%). Strong recommendation.
23012,GLASS APOTHECARY BOTTLE PERFUME,-2.348236550201612,0.7883479010274961,4.621792828685258,4.1596135458167325,Decrease,-10.0,4208.96,5721.457509120761,1512.4975091207607,35.935183729965615,Strong,Decrease price from $4.62 to $4.16 (-10.0%). Estimated revenue impact: $1512.50 (+35.9%). Strong recommendation.
20828,GLITTER BUTTERFLY CLIPS,-3.3774886684958916,0.815526418097825,3.1613599999999997,2.845224,Decrease,-9.999999999999993,3079.88,4589.235165447052,1509.355165447052,49.006947200769254,Strong,Decrease price from $3.16 to $2.85 (-10.0%). Estimated revenue impact: $1509.36 (+49.0%). Strong recommendation.
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,-2.938273378929492,0.8262203143756824,4.191969696969697,3.7727727272727276,Decrease,-10.0,4235.88,5743.3043819606955,1507.4243819606954,35.58704169997014,Strong,Decrease price from $4.19 to $3.77 (-10.0%). Estimated revenue impact: $1507.42 (+35.6%). Strong recommendation.
21810,CHRISTMAS HANGING STAR WITH BELL,-1.3032429087019597,0.8056345090107027,0.7380223880597014,0.6642201492537313,Decrease,-10.0,3022.79,4529.987774274384,1507.1977742743838,49.861147293539545,Strong,Decrease price from $0.74 to $0.66 (-10.0%). Estimated revenue impact: $1507.20 (+49.9%). Strong recommendation.
79000,MOROCCAN TEA GLASS,-2.3474585425269985,0.7170337033992502,1.01251968503937,0.911267716535433,Decrease,-10.000000000000002,3377.74,4884.93760537309,1507.1976053730905,44.62148079405432,Strong,Decrease price from $1.01 to $0.91 (-10.0%). Estimated revenue impact: $1507.20 (+44.6%). Strong recommendation.
22433,WATERING CAN GREEN DINOSAUR,-3.6029703588282516,0.8350819301066932,2.2754148471615716,2.0478733624454146,Decrease,-9.999999999999993,2667.5,4172.811368626161,1505.3113686261613,56.431541466772686,Strong,Decrease price from $2.28 to $2.05 (-10.0%). Estimated revenue impact: $1505.31 (+56.4%). Strong recommendation.
22432,WATERING CAN PINK BUNNY,-3.175920784748052,0.8451224682343025,2.243639575971731,2.019275618374558,Decrease,-9.999999999999993,3350.62,4853.401429127415,1502.7814291274153,44.85084638447259,Strong,Decrease price from $2.24 to $2.02 (-10.0%). Estimated revenue impact: $1502.78 (+44.9%). Strong recommendation.
23263,SET OF 3 WOODEN HEART DECORATIONS,-2.656477769815434,0.8026972502718293,1.4427104722792607,1.2984394250513347,Decrease,-9.999999999999998,5184.69,6687.439312274913,1502.7493122749138,28.984361886147752,Strong,Decrease price from $1.44 to $1.30 (-10.0%). Estimated revenue impact: $1502.75 (+29.0%). Strong recommendation.
23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,-1.401165514452243,0.8130477501225287,1.4627007299270072,1.3164306569343065,Decrease,-9.999999999999996,1914.7299999999998,3407.2227623386966,1492.4927623386968,77.94794891910071,Strong,Decrease price from $1.46 to $1.32 (-10.0%). Estimated revenue impact: $1492.49 (+77.9%). Strong recommendation.
22922,FRIDGE MAGNETS US DINER ASSORTED,-1.3642927322292075,0.8792027450468316,1.7672549019607842,1.5905294117647057,Decrease,-10.0,1422.8999999999999,2914.373726202402,1491.473726202402,104.81929342908161,Strong,Decrease price from $1.77 to $1.59 (-10.0%). Estimated revenue impact: $1491.47 (+104.8%). Strong recommendation.
23545,WRAP RED DOILEY,-9.394897389142685,1.0,0.41905882352941176,0.3771529411764706,Decrease,-10.000000000000002,1025.6,2516.842901841204,1491.242901841204,145.40199900947778,Strong,Decrease price from $0.42 to $0.38 (-10.0%). Estimated revenue impact: $1491.24 (+145.4%). Strong recommendation.
21070,VINTAGE BILLBOARD MUG ,-4.740395332280492,0.8867383770575166,1.6288990825688074,1.4660091743119268,Decrease,-9.999999999999995,1186.23,2674.193960757265,1487.9639607572649,125.43637918087258,Strong,Decrease price from $1.63 to $1.47 (-10.0%). Estimated revenue impact: $1487.96 (+125.4%). Strong recommendation.
22933,BAKING MOULD EASTER EGG MILK CHOC,-3.05020797915326,0.5601408186363355,3.48869918699187,3.139829268292683,Decrease,-10.000000000000002,2585.92,4070.0875371228653,1484.1675371228653,57.39417836293719,Moderate,Decrease price from $3.49 to $3.14 (-10.0%). Estimated revenue impact: $1484.17 (+57.4%). Moderate recommendation.
22691,DOORMAT WELCOME SUNRISE,-2.7698505374472515,0.751111092361902,9.28275,8.354475,Decrease,-9.999999999999993,2668.84,4149.869915107652,1481.0299151076515,55.493394699856545,Strong,Decrease price from $9.28 to $8.35 (-10.0%). Estimated revenue impact: $1481.03 (+55.5%). Strong recommendation.
22920,HERB MARKER BASIL,-3.012171368329558,0.43114450713055297,0.8569354838709677,0.771241935483871,Decrease,-9.999999999999998,2155.94,3630.230014950238,1474.290014950238,68.38270151072098,Weak,Decrease price from $0.86 to $0.77 (-10.0%). Estimated revenue impact: $1474.29 (+68.4%). Weak recommendation.
22305,COFFEE MUG PINK PAISLEY DESIGN,-4.678134436846257,0.7873045526999833,3.0107843137254897,2.709705882352941,Decrease,-9.999999999999993,1604.58,3074.079402995116,1469.4994029951163,91.58156047034839,Strong,Decrease price from $3.01 to $2.71 (-10.0%). Estimated revenue impact: $1469.50 (+91.6%). Strong recommendation.
22908,PACK OF 20 NAPKINS RED APPLES,-2.6332912264399906,0.46508090970074223,0.9666666666666666,0.8699999999999999,Decrease,-10.000000000000002,3573.83,5034.793336700227,1460.963336700227,40.879486061178824,Weak,Decrease price from $0.97 to $0.87 (-10.0%). Estimated revenue impact: $1460.96 (+40.9%). Weak recommendation.
22671,FRENCH LAUNDRY SIGN BLUE METAL,-4.695394377313954,0.8055592382646286,2.158137931034483,1.9423241379310345,Decrease,-10.0,1610.35,3067.5910242022383,1457.2410242022383,90.49219264149026,Strong,Decrease price from $2.16 to $1.94 (-10.0%). Estimated revenue impact: $1457.24 (+90.5%). Strong recommendation.
21533,RETROSPOT LARGE MILK JUG,-2.1743228347858796,0.8474616526202639,5.293200000000001,4.76388,Decrease,-10.000000000000004,6701.22,8152.8695801691,1451.6495801690999,21.662467135373856,Strong,Decrease price from $5.29 to $4.76 (-10.0%). Estimated revenue impact: $1451.65 (+21.7%). Strong recommendation.
22479,DAISY GARDEN MARKER,-5.0614611233441344,0.4425202741596129,1.7758163265306122,1.598234693877551,Decrease,-10.000000000000002,1658.57,3102.873265995995,1444.3032659959952,87.08123660719748,Weak,Decrease price from $1.78 to $1.60 (-10.0%). Estimated revenue impact: $1444.30 (+87.1%). Weak recommendation.
23227,FILIGREE HEART BUTTERFLY WHITE ,-3.9056450883778044,0.9841850763730873,1.5737606837606837,1.4163846153846154,Decrease,-9.999999999999998,2070.06,3509.6747555283378,1439.6147555283378,69.54459076202322,Strong,Decrease price from $1.57 to $1.42 (-10.0%). Estimated revenue impact: $1439.61 (+69.5%). Strong recommendation.
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,-4.293170599511048,0.7135458023280612,1.6883333333333332,1.5194999999999999,Decrease,-10.000000000000004,2019.59,3458.708645324954,1439.118645324954,71.25796054273165,Strong,Decrease price from $1.69 to $1.52 (-10.0%). Estimated revenue impact: $1439.12 (+71.3%). Strong recommendation.
72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,-3.878671927663608,0.8405090978171756,2.2903144654088052,2.061283018867925,Decrease,-9.999999999999988,2528.15,3964.119823516432,1435.969823516432,56.799233570651744,Strong,Decrease price from $2.29 to $2.06 (-10.0%). Estimated revenue impact: $1435.97 (+56.8%). Strong recommendation.
47599B,BLUE PARTY BAGS ,-3.622194914422387,0.6890876274422698,2.182372881355932,1.964135593220339,Decrease,-9.999999999999998,2822.32,4257.706600562332,1435.3866005623318,50.85839311496683,Moderate,Decrease price from $2.18 to $1.96 (-10.0%). Estimated revenue impact: $1435.39 (+50.9%). Moderate recommendation.
22649,STRAWBERRY FAIRY CAKE TEAPOT,-2.4136347847056383,0.8713101591799787,6.020724637681159,5.418652173913043,Decrease,-10.000000000000004,4147.7300000000005,5576.17039770479,1428.4403977047896,34.43908831348206,Strong,Decrease price from $6.02 to $5.42 (-10.0%). Estimated revenue impact: $1428.44 (+34.4%). Strong recommendation.
23390,DOLLY GIRL MINI BACKPACK,-3.8990409051337087,0.5809690147938791,4.384117647058824,3.9457058823529416,Decrease,-10.000000000000002,3042.19,4468.635935884596,1426.4459358845957,46.88878524630597,Moderate,Decrease price from $4.38 to $3.95 (-10.0%). Estimated revenue impact: $1426.45 (+46.9%). Moderate recommendation.
21899,"KEY FOB , GARAGE DESIGN",-3.866384439484212,0.8111167015017617,0.8779577464788733,0.7901619718309859,Decrease,-10.000000000000002,1761.22,3187.2394006475165,1426.0194006475165,80.96770424180491,Strong,Decrease price from $0.88 to $0.79 (-10.0%). Estimated revenue impact: $1426.02 (+81.0%). Strong recommendation.
79191C,RETRO PLASTIC ELEPHANT TRAY,-9.380780189208068,1.0,0.8364615384615384,0.7528153846153846,Decrease,-9.999999999999998,812.53,2235.0730644980326,1422.5430644980327,175.07575898711835,Strong,Decrease price from $0.84 to $0.75 (-10.0%). Estimated revenue impact: $1422.54 (+175.1%). Strong recommendation.
22377,BOTTLE BAG RETROSPOT ,-2.023845468259293,0.6886526603783791,2.423816425120773,2.181434782608696,Decrease,-9.999999999999998,2171.53,3590.872330038107,1419.3423300381069,65.36139634442567,Moderate,Decrease price from $2.42 to $2.18 (-10.0%). Estimated revenue impact: $1419.34 (+65.4%). Moderate recommendation.
22458,CAST IRON HOOK GARDEN FORK,-5.065562179170822,0.5656519706925782,3.5356521739130433,3.182086956521739,Decrease,-9.999999999999996,1421.83,2837.9265160847485,1416.0965160847486,99.59675320430351,Moderate,Decrease price from $3.54 to $3.18 (-10.0%). Estimated revenue impact: $1416.10 (+99.6%). Moderate recommendation.
85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,-4.618487683874684,0.8964392038598311,1.789753086419753,1.6107777777777779,Decrease,-9.999999999999993,2449.2999999999997,3862.4557731147975,1413.1557731147977,57.69631213468329,Strong,Decrease price from $1.79 to $1.61 (-10.0%). Estimated revenue impact: $1413.16 (+57.7%). Strong recommendation.
22653,BUTTON BOX ,-3.5545155248404585,0.6441938169241523,1.9483464566929134,1.753511811023622,Decrease,-10.0,3380.45,4786.50678281724,1406.0567828172398,41.59377546827315,Moderate,Decrease price from $1.95 to $1.75 (-10.0%). Estimated revenue impact: $1406.06 (+41.6%). Moderate recommendation.
22483,RED GINGHAM TEDDY BEAR ,-3.7644745264617905,0.7468848382554092,3.5851445086705205,3.2266300578034683,Decrease,-10.000000000000002,2314.7400000000002,3713.1546999294414,1398.4146999294412,60.41346760022469,Strong,Decrease price from $3.59 to $3.23 (-10.0%). Estimated revenue impact: $1398.41 (+60.4%). Strong recommendation.
22935,BAKING MOULD ROSE MILK CHOCOLATE,-3.6197325145112247,0.8038414200045807,3.8047692307692307,3.4242923076923075,Decrease,-10.000000000000002,2066.82,3459.790464194152,1392.9704641941516,67.39679624709223,Strong,Decrease price from $3.80 to $3.42 (-10.0%). Estimated revenue impact: $1392.97 (+67.4%). Strong recommendation.
22831,WHITE BROCANTE SOAP DISH,-4.707005576362938,0.7865308664475688,3.319105691056911,2.9871951219512196,Decrease,-10.000000000000004,2070.9,3462.9726030722045,1392.0726030722044,67.22065783341563,Strong,Decrease price from $3.32 to $2.99 (-10.0%). Estimated revenue impact: $1392.07 (+67.2%). Strong recommendation.
21239,PINK  POLKADOT CUP,-2.8243395045724826,0.7372985068338693,1.120064308681672,1.0080578778135048,Decrease,-10.0,2709.04,4096.749332076444,1387.7093320764443,51.225132595917536,Strong,Decrease price from $1.12 to $1.01 (-10.0%). Estimated revenue impact: $1387.71 (+51.2%). Strong recommendation.
22899,CHILDREN'S APRON DOLLY GIRL ,-2.1676705698227443,0.4006532660787503,2.441740506329114,2.1975664556962027,Decrease,-9.999999999999996,4328.530000000001,5716.096188756388,1387.5661887563874,32.05629136811775,Weak,Decrease price from $2.44 to $2.20 (-10.0%). Estimated revenue impact: $1387.57 (+32.1%). Weak recommendation.
21544,SKULLS  WATER TRANSFER TATTOOS ,-4.175253715555999,0.9563331584707094,1.1148863636363637,1.0033977272727275,Decrease,-9.99999999999999,1690.23,3076.7297113475142,1386.4997113475142,82.03023915961225,Strong,Decrease price from $1.11 to $1.00 (-10.0%). Estimated revenue impact: $1386.50 (+82.0%). Strong recommendation.
22854,CREAM SWEETHEART EGG HOLDER,-2.960929515364161,0.8083086928304781,5.392760736196319,4.853484662576688,Decrease,-9.99999999999999,3708.52,5085.500833804133,1376.9808338041335,37.13019840270872,Strong,Decrease price from $5.39 to $4.85 (-10.0%). Estimated revenue impact: $1376.98 (+37.1%). Strong recommendation.
22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,-1.3046417076211447,0.8948078631099475,0.4976036036036035,0.44784324324324315,Decrease,-10.0,4075.9399999999996,5451.782745305735,1375.8427453057357,33.755225673236986,Strong,Decrease price from $0.50 to $0.45 (-10.0%). Estimated revenue impact: $1375.84 (+33.8%). Strong recommendation.
